["port 1","LEFT"]
["port 2","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(302, 3)
1.9672835628790412e+14 1.7582324752223842e-02 8.5410901419653964e+00
1.9677013338628762e+14 1.7714178777656998e-02 8.5429447182353790e+00
1.9681191048467112e+14 1.7852031386055772e-02 8.5452979222663092e+00
1.9685368758305462e+14 1.7995359008614393e-02 8.5481509126461184e+00
1.9689546468143812e+14 1.8143648406308173e-02 8.5515023422069927e+00
1.9693724177982162e+14 1.8296398490668029e-02 8.5553486183435936e+00
1.9697901887820512e+14 1.8453121845581039e-02 8.5596841589838029e+00
1.9702079597658862e+14 1.8613345969957458e-02 8.5645016401585536e+00
1.9706257307497212e+14 1.8776614263525681e-02 8.5697922320371411e+00
1.9710435017335562e+14 1.8942486779328714e-02 8.5755458211281717e+00
1.9714612727173912e+14 1.9110540766990390e-02 8.5817512170881969e+00
1.9718790437012262e+14 1.9280371030535499e-02 8.5883963432169832e+00
1.9722968146850612e+14 1.9451590123805176e-02 8.5954684102500973e+00
1.9727145856688962e+14 1.9623828405274081e-02 8.6029540734939527e+00
1.9731323566527312e+14 1.9796733972644684e-02 8.6108395736865067e+00
1.9735501276365662e+14 1.9969972495939334e-02 8.6191108622279522e+00
1.9739678986204012e+14 2.0143226966078190e-02 8.6277537116088290e+00
1.9743856696042362e+14 2.0316197374234492e-02 8.6367538119905820e+00
1.9748034405880712e+14 2.0488600335495145e-02 8.6460968549676380e+00
1.9752212115719062e+14 2.0660168668772513e-02 8.6557686055742309e+00
1.9756389825557412e+14 2.0830650943350047e-02 8.6657549636015574e+00
1.9760567535395762e+14 2.0999811001035044e-02 8.6760420152684148e+00
1.9764745245234112e+14 2.1167427461597721e-02 8.6866160762482121e+00
1.9768922955072462e+14 2.1333293217986875e-02 8.6974637270019297e+00
1.9773100664910812e+14 2.1497214926790225e-02 8.7085718413065401e+00
1.9777278374749162e+14 2.1659012498465784e-02 8.7199276088008233e+00
1.9781456084587512e+14 2.1818518591037395e-02 8.7315185523043564e+00
1.9785633794425862e+14 2.1975578110282012e-02 8.7433325405965157e+00
1.9789811504264212e+14 2.2130047718772614e-02 8.7553577972777461e+00
1.9793989214102562e+14 2.2281795355636354e-02 8.7675829062707979e+00
1.9798166923940912e+14 2.2430699768441288e-02 8.7799968144611640e+00
1.9802344633779262e+14 2.2576650058219488e-02 8.7925888319197849e+00
1.9806522343617612e+14 2.2719545238326404e-02 8.8053486301003954e+00
1.9810700053455962e+14 2.2859293807578271e-02 8.8182662383559602e+00
1.9814877763294312e+14 2.2995813337853516e-02 8.8313320390776262e+00
1.9819055473132662e+14 2.3129030076199941e-02 8.8445367617183415e+00
1.9823233182971012e+14 2.3258878561311584e-02 8.8578714759321322e+00
1.9827410892809362e+14 2.3385301254134908e-02 8.8713275840258792e+00
1.9831588602647712e+14 2.3508248182269421e-02 8.8848968128944783e+00
1.9835766312486062e+14 2.3627676597744975e-02 8.8985712055853270e+00
1.9839944022324412e+14 2.3743550647728342e-02 8.9123431126172790e+00
1.9844121732162762e+14 2.3855841057636724e-02 8.9262051831583324e+00
1.9848299442001112e+14 2.3964524826142270e-02 8.9401503561514399e+00
1.9852477151839462e+14 2.4069584931522690e-02 8.9541718514623625e+00
1.9856654861677812e+14 2.4171010048799617e-02 8.9682631611106416e+00
1.9860832571516162e+14 2.4268794277120694e-02 8.9824180406339895e+00
1.9865010281354512e+14 2.4362936876836550e-02 8.9966305006263774e+00
1.9869187991192862e+14 2.4453442015735082e-02 9.0108947984819530e+00
1.9873365701031212e+14 2.4540318523925356e-02 9.0252054303695886e+00
1.9877543410869566e+14 2.4623579656859670e-02 9.0395571234569054e+00
1.9881721120707916e+14 2.4703242866007086e-02 9.0539448283963466e+00
1.9885898830546266e+14 2.4779329576741140e-02 9.0683637120830216e+00
1.9890076540384616e+14 2.4851864972979181e-02 9.0828091506875630e+00
1.9894254250222966e+14 2.4920877788183148e-02 9.0972767229670808e+00
1.9898431960061316e+14 2.4986400102324120e-02 9.1117622038509900e+00
1.9902609669899666e+14 2.5048467144451015e-02 9.1262615582992428e+00
1.9906787379738016e+14 2.5107117100543353e-02 9.1407709354262714e+00
1.9910965089576366e+14 2.5162390926315573e-02 9.1552866628834568e+00
1.9915142799414716e+14 2.5214332164711285e-02 9.1698052414907316e+00
1.9919320509253066e+14 2.5262986767823951e-02 9.1843233401079676e+00
1.9923498219091416e+14 2.5308402923011127e-02 9.1988377907342933e+00
1.9927675928929766e+14 2.5350630883002549e-02 9.2133455838240632e+00
1.9931853638768116e+14 2.5389722799810423e-02 9.2278438638072728e+00
1.9936031348606466e+14 2.5425732562302499e-02 9.2423299248010924e+00
1.9940209058444816e+14 2.5458715637282327e-02 9.2568012065004126e+00
1.9944386768283166e+14 2.5488728913988977e-02 9.2712552902331389e+00
1.9948564478121516e+14 2.5515830551909754e-02 9.2856898951679732e+00
1.9952742187959866e+14 2.5540079831851543e-02 9.3001028746606380e+00
1.9956919897798216e+14 2.5561537010216042e-02 9.3144922127260461e+00
1.9961097607636566e+14 2.5580263176458347e-02 9.3288560206227906e+00
1.9965275317474916e+14 2.5596320113718190e-02 9.3431925335378025e+00
1.9969453027313266e+14 2.5609770162632890e-02 9.3575001073582840e+00
1.9973630737151616e+14 2.5620676088363804e-02 9.3717772155192609e+00
1.9977808446989966e+14 2.5629100950872275e-02 9.3860224459146941e+00
1.9981986156828316e+14 2.5635107978502207e-02 9.4002344978613923e+00
1.9986163866666666e+14 2.5638760444951860e-02 9.4144121791044668e+00
("port 1","mode 1",1,"port 2",1,"transmission")
(302, 3)
1.8737028625000000e+14 2.2034634452447949e-01 2.3716698109993484e+00
1.8741206334838350e+14 2.2317083003770818e-01 2.4160014341681362e+00
1.8745384044676700e+14 2.2604597472188614e-01 2.4605566126281362e+00
1.8749561754515050e+14 2.2897090537568957e-01 2.5053356208764446e+00
1.8753739464353400e+14 2.3194472175879499e-01 2.5503383465361193e+00
1.8757917174191750e+14 2.3496649943726514e-01 2.5955643186537549e+00
1.8762094884030100e+14 2.3803529235169865e-01 2.6410127354109965e+00
1.8766272593868450e+14 2.4115013512654918e-01 2.6866824909935376e+00
1.8770450303706800e+14 2.4431004514475627e-01 2.7325722014197846e+00
1.8774628013545150e+14 2.4751402441617476e-01 2.7786802291854760e+00
1.8778805723383500e+14 2.5076106127094738e-01 2.8250047066335635e+00
1.8782983433221850e+14 2.5405013191033232e-01 2.8715435580068802e+00
1.8787161143060200e+14 2.5738020184697274e-01 2.9182945201825832e+00
1.8791338852898550e+14 2.6075022726481467e-01 2.9652551621246541e+00
1.8795516562736900e+14 2.6415915632549708e-01 3.0124229031193801e+00
1.8799694272575250e+14 2.6760593044347403e-01 3.0597950298804766e+00
1.8803871982413600e+14 2.7108948554658047e-01 3.1073687126259917e+00
1.8808049692251950e+14 2.7460875333229495e-01 3.1551410202348742e+00
1.8812227402090300e+14 2.7816266252316579e-01 3.2031089345930588e+00
1.8816405111928650e+14 2.8175014011779614e-01 3.2512693642321833e+00
1.8820582821767000e+14 2.8537011262697320e-01 3.2996191573531659e+00
1.8824760531605350e+14 2.8902150727805959e-01 3.3481551143107722e+00
1.8828938241443700e+14 2.9270325316534329e-01 3.3968739996170179e+00
1.8833115951282050e+14 2.9641428231932843e-01 3.4457725534983030e+00
1.8837293661120400e+14 3.0015353066500522e-01 3.4948475030201438e+00
1.8841471370958750e+14 3.0391993883730462e-01 3.5440955727700323e+00
1.8845649080797100e+14 3.0771245282199011e-01 3.5935134950677852e+00
1.8849826790635450e+14 3.1153002439197497e-01 3.6430980196545435e+00
1.8854004500473800e+14 3.1537161131230246e-01 3.6928459227945107e+00
1.8858182210312150e+14 3.1923617729213921e-01 3.7427540157130466e+00
1.8862359920150500e+14 3.2312269166853391e-01 3.7928191522866022e+00
1.8866537629988853e+14 3.2703012881431093e-01 3.8430382358980637e+00
1.8870715339827203e+14 3.3095746727114311e-01 3.8934082253730704e+00
1.8874893049665553e+14 3.3490368861812619e-01 3.9439261399222012e+00
1.8879070759503903e+14 3.3886777609546703e-01 3.9945890630236374e+00
1.8883248469342253e+14 3.4284871301247632e-01 4.0453941452002322e+00
1.8887426179180603e+14 3.4684548097769718e-01 4.0963386056635613e+00
1.8891603889018953e+14 3.5085705799694061e-01 4.1474197328208788e+00
1.8895781598857303e+14 3.5488241649168589e-01 4.1986348836664451e+00
1.8899959308695653e+14 3.5892052129524266e-01 4.2499814821034345e+00
1.8904137018534003e+14 3.6297032768737864e-01 4.3014570162691292e+00
1.8908314728372353e+14 3.6703077952928376e-01 4.3530590349603884e+00
1.8912492438210703e+14 3.7110080755981062e-01 4.4047851432785814e+00
1.8916670148049053e+14 3.7517932791080233e-01 4.4566329976322887e+00
1.8920847857887403e+14 3.7926524089423502e-01 4.5086003002523301e+00
1.8925025567725753e+14 3.8335743010658657e-01 4.5606847933831993e+00
1.8929203277564103e+14 3.8745476188710959e-01 4.6128842533222487e+00
1.8933380987402453e+14 3.9155608515626350e-01 4.6651964844780656e+00
1.8937558697240803e+14 3.9566023164917280e-01 4.7176193136146587e+00
1.8941736407079153e+14 3.9976601654693511e-01 4.7701505844391825e+00
1.8945914116917503e+14 4.0387223949619744e-01 4.8227881526748275e+00
1.8950091826755853e+14 4.0797768599545314e-01 4.8755298817426578e+00
1.8954269536594203e+14 4.1208112911502520e-01 4.9283736391528032e+00
1.8958447246432553e+14 4.1618133150750791e-01 4.9813172936793890e+00
1.8962624956270903e+14 4.2027704765674079e-01 5.0343587133669825e+00
1.8966802666109253e+14 4.2436702630645579e-01 5.0874957643859702e+00
1.8970980375947603e+14 4.2845001300522062e-01 5.1407263107271888e+00
1.8975158085785953e+14 4.3252475270188590e-01 5.1940482146975935e+00
1.8979335795624303e+14 4.3658999232595147e-01 5.2474593381535666e+00
1.8983513505462653e+14 4.4064448328983391e-01 5.3009575443855557e+00
1.8987691215301003e+14 4.4468698385511685e-01 5.3545407005496815e+00
1.8991868925139353e+14 4.4871626131179876e-01 5.4082066805261846e+00
1.8996046634977703e+14 4.5273109392877786e-01 5.4619533680762657e+00
1.9000224344816053e+14 4.5673027264419713e-01 5.5157786601637362e+00
1.9004402054654403e+14 4.6071260247587958e-01 5.5696804703085263e+00
1.9008579764492753e+14 4.6467690364431435e-01 5.6236567318458270e+00
1.9012757474331103e+14 4.6862201241274476e-01 5.6777054009738261e+00
1.9016935184169453e+14 4.7254678166082925e-01 5.7318244594892844e+00
1.9021112894007803e+14 4.7645008121908183e-01 5.7860119171279090e+00
1.9025290603846153e+14 4.8033079800070633e-01 5.8402658134478092e+00
1.9029468313684503e+14 4.8418783597510034e-01 5.8945842192182774e+00
1.9033646023522853e+14 4.8802011603257212e-01 5.9489652372989488e+00
1.9037823733361203e+14 4.9182657579299099e-01 6.0034070030199000e+00
1.9042001443199553e+14 4.9560616941149538e-01 6.0579076840954409e+00
1.9046179153037903e+14 4.9935786743230737e-01 6.1124654801258140e+00
1.9050356862876253e+14 5.0308065673716162e-01 6.1670786217589653e+00
1.9054534572714603e+14 5.0677354062801716e-01 6.2217453696001774e+00
1.9058712282552953e+14 5.1043553907476136e-01 6.2764640129665388e+00
1.9062889992391303e+14 5.1406568914823603e-01 6.3312328685907637e+00
1.9067067702229653e+14 5.1766304564718457e-01 6.3860502793794289e+00
1.9071245412068003e+14 5.2122668191536392e-01 6.4409146133271218e+00
